comments,star_rating,tags
"Overall she is a good teacher who covers everything that are on the final exams, a lot of the need to go to class is covered by the WileyPlus test and practice although as always it is advised that you do go as she will lecture using good examples and explanations.",3.9,"good teacher, covers everything, final exams, WileyPlus test, practice, advised, lecture, good examples, explanations"
"Very nice, lectures well.",3.7,"nice, lectures well"
No,3.8,NA
"The best professor I have had at York. He is so passionate about his work and extremely engaging. One of the only classes that I found time flew by during lectures. I would highly recommend rearranging your schedule to take his class. If you go to class, and read his notes, you will do well. He often reuses his quiz questions on the midterm & final",3.6,"passionate, engaging, highly recommend, engaging, well, quiz questions, midterm, final"
She is the greatest and funniest teacher at Chaffey. Her videos are hilarious!The projects are easy as long as you put some effort into them. Make sure you silence your cell phone or else you will be bringing in a bag of cookies for the class next time.,4.4,"funny, hilarious, easy-going, engaging"
"Craig is AMAZING!!! He\'s a really cool guy and knows what he\'s talking about. There are 4 tests total, which are hard, but he gives over 100pts extra credit so it\'s like one bad test didn\'t happen. It\'s Man & ENVIRONMENT so you do go out almost everyday but I loved it. It was so fun and interactive. Great teacher who\'s passionate and cares",3.9,"passionate, knowledgeable, interactive, caring"
"your lessons were outdated by atleast a decade, please do some ""real research""",2.8,"outdated, real research"
No Comments,2.9,NA
"Very hypocritical. Teaches a class that should teach open mindedness but yet he is the most close minded person I have met. In his class there are two types of OPINIONS, his and the wrong ones. I would say the class is 90% online yet he is incompetent at helping/working with Moodle (the class\' website) himself. If you get him good luck.",1.6,"hypocritical, close minded, incompetent"
"The most time consuming class I\'ve ever taken. She is a tough grader but very detailed in her feedback. Online class had 7 total papers and endless online discussions. I asked her a question about one of the papers and she was VERY rude about it. I\'ll admit I didn\'t read the entire assignment but still, she could\'ve been nicer about it.",3.5,"tough grader, detailed feedback, rude, time consuming, online discussions"
Ok I will start off saying he is a good teacher and a nice dude but if you arent into Chem I wouldnt take him. He is really hard and yes I ended up with a B but I worked hard for it. He wants to help you and wants you to make a good grade I just think hes too smart to teach kids that arent up to par with him.,4.2,"good teacher, nice, hard, wants to help, too smart"
"She comes to class late, and lot of cancel classes. Got B\'s on all her assignments and got an A in the class. Not really helpful outside of class. Attendent is helpful because she changes the assigment all the time",2.2,"late, cancel classes, B's, A, not helpful, changes assignment"
"She is boring and not very clear, she speaks very quietly so sit near the front of the class.",2.1,"boring, not clear, speaks quietly"
She is used to teaching Stanford students and she is hard but if you do the reading and participate in class she is not that bad. I was not a great student and I walked away with an A in the class. Do the HW and don\'t let her intimidate you.,2.3,"hard, intimidating, knowledgeable, fair"
Absolutely wonderful teacher. Very knowledgable. 1test. 1little essay 1major essay. Very sweet Prof.,3.5,"knowledgeable, wonderful, sweet"
"As an older student returning to college, she was so supporting and respectful. Since English is not my first language, I had anxiety to take any oral communication class, But in her class she valued my background, effort and my accent.She tought me how to be an effective speaker in the society.",4.8,"supportive, respectful, valued background, effort, effective speaker"
"awsome teacher, he makes you think for yourself and really put in your own effort instead of just giving you the answers. nice guy too!",1.8,"awesome, makes you think, own effort, nice"
"Whatever you do, do not take a class with her. Truly terrible woman, doesn\'t care one bit. Save yourself the pain and suffering, take another Prof.",3.5,"terrible, doesn't care"
I loved the course I took with Beverly. I definitely got some practical information I could actually use.,3.1,"loved, practical, valuable"
"oH MY GOD SHE\'S DA BOMB! NOT AN EASY A BUT A DEF A! YOU HAVE TO DO THE WORK AND YOU WILL PASS. SHE\'S GONNA COME OFF MEAN AS HELL AND A HARD GRADER BUT SHE\'S NOT! I SWEAR I KNOW FOR A FACT DIS LADY DONT READ UR ENTIRE PAPER CAUSE AFTER SHE RETURNED MINE WHICH I GOT AN ""A"" ON I FOUND NUMEROUS ERRORS! TAKE HER U WONT REGRET IT!",3.9,"strict, fair, demanding, knowledgeable"
Yeah John Greenland!,4.1,NA
"Snider is not an easy grader. If you want an A in his class, you will work for it. On the other hand he is hilarious and never fails to keep your attention. SIAB for life!",4.7,"strict, engaging, humorous, dedicated"
"I loved his lecture style! It\'s frustrating when professors put up slides and expect you to just copy them down while talking fast. Dr. Talham put slides up AND wrote items down on the board AND explained as he went. Lots of great visual aids in class. He made a note to learn every student\'s name in class during Summer A. Kind guy, great lecturer",4.0,"loved, lecture style, frustrating, slides, copy, talking fast, wrote items, board, explained, visual aids, learn names, kind, great lecturer"
"I don\'t really have a problem with her its just that she teaches in a very weird way, and different from what I\'ve been taught prior. And she treats college algebra like its THE most important class you will ever take. I wouldn\'t take her again..",3.7,"weird way, different teaching style, treats subject as most important, wouldn't take again"
"Can\'t say anything negative about this guy. He cares about helping students learn and it shows, just look at all his teaching awards.",4.6,"caring, helpful, teaching awards"
"She challenges you to write better, which should be the goal of any college level course. One of the best professors I have ever had.",2.4,"challenges, best professor"
Very nice and extra helpful. Did fun stuff like improv and lots of movies. Best professor Ive had.,4.6,"friendly, helpful, fun, best"
"This class about killed me. Seriously, this was an online class and there was no routine, she refused to answer questions, and she always tried to confuse students on the quizzes. You can listen to the lectures 20 times, do all the practice problems correctly, then get to the test and be like what the crap is she talking about.",1.6,"difficult, unresponsive, confusing, unhelpful"
"Shes a great teacher, she takes some getting used too but she makes you work for the grade, she gives PLENTY of extra credit so take use of it. At first she seemed harsh but I came to see she is actually a really good professor.",4.3,"great teacher, makes you work for the grade, plenty of extra credit, harsh at first, really good professor"
Betty keeps it real. dig the berets she dons. pay attention and show interest. old school teacher that lets you use notes for exams,2.7,"real, old school, notes allowed, berets"
She is a great teacher. Patient with students. Knowledgeable and friendly.,3.0,"great, patient, knowledgeable, friendly"
Take him he\'s an amazing teacher. I got an A and did moderate work. You also learn a lot from him. Like others said he is funny too and has a good personality.,4.7,"amazing, teacher, A, moderate work, learn a lot, funny, good personality"
"Mrs. Mitchell is definitely the best teacher I ever had. She is caring, motivational, and wants you to succeed. She is brilliant and gives amazing lectures. She can be a tough grader but clearly states what she is looking for. Be sure to participate in discussions, she loves that. MAM will not only teach you theatre, she will teach you life lessons",4.9,"caring, motivational, brilliant, tough grader, clear expectations, loves discussions, life lessons"
"Such an insightful, hilarious man! At first I was put off my his mumbling ways, but trust me, once you get to know him, all his interests, manners, tastes, asides, and honest skill as a professor become entirely endearing. Helped me to look at poetry in a new way.",4.0,"insightful, hilarious, mumbling, endearing, honest, skillful"
fun! good teacher to work with...always has good input,4.4,"fun, good teacher, good input"
Boring class... Felt like I did not learn much. Hard grader when it comes to papers. Expects us to be knowledgeable reporters who know their stuff when we never been reporters in our lives. Too much expectation. Made it difficult. Not that good of a teacher. Very tough!,2.5,"Boring, hard grader, high expectations, difficult, not good, tough"
Great course! He made class enjoyable! very laid back and easygoing!,2.6,"Great, enjoyable, laid back, easygoing"
"I would highly advise not taking this professor. He is rude to students. He will go out of his way and disrupt class to call a student out on being late. He thinks students should know most material already. The way he pronounces words such as ""tissue"" are ridiculous!! He is not there for the student. Students are afraid to ask a question.",2.8,"rude, disrupts class, calls out, expects prior knowledge, ridiculous pronunciation, unapproachable"
TAKE HIM!!! You won\'t regret it!! He really cares about his students. He wants people to do well. He\'s chair of the department for a reason!,4.8,"caring, dedicated, department chair"
"Best class ever, I just took this class to fill some of G.E credit but it was more than what I expected. You have to take notes or printed them out, you also have online quizzes and hw (easy), and some problems sets. The tests are multiple choice and also short answer questions. I really recommend this class.",4.5,"Best class ever, more than expected, online quizzes, easy hw, problems sets, multiple choice tests, short answer questions, recommend."
"If you want to pass math, under no circumstances take the course with this professor.",1.8,NA
"Phil will refer to the textbook but his syllabus doesn\'t outline what sections of the chapter to read, so the textbook isn\'t a good tool to use for the class. The labs and projects are doable if you start them early. His exams are tough.",3.8,"- knowledgeable, 
- unorganized, 
- challenging"
"She knows her stuff, but the tests are impossible. Lectures are boring and I find it hard to understand what she\'s teaching. Discussion doesn\'t help much either.",2.5,"knowledgeable, difficult tests, boring lectures, hard to understand, unhelpful discussion"
one of the nicest persons i\'ve ever had the privilege of meeting! readings for class were somewhat hard but we went slow and he helped a lot. too much translating though. very helpful prof and very understanding! not a lot of homework - just reading and one major paper and presentation. some parts of tests were a bit hard though.,4.3,"nice, helpful, understanding, hard readings, too much translating, not a lot of homework, major paper, presentation, hard tests"
"AWESOME teacher! He is great! I totally recomend him and I wish he taught more courses. The teaches are a bit nervewrecking, depending on your lab instructor; luckily I got a great one! Take his class!",4.8,"AWESOME, great, recommend, nervewrecking, great, Take his class"
LOVED HER. she was my favorite professor EVER,2.9,"#loved, #favorite, #ever"
"He\'s great, its not to exciting the class because he just sits there and lectures, but he\'s great and its easy to pass his class",4.1,"great, easy, lectures"
"Margaret is great. She\'s so engaging and has so much to teach. She expects a lot, so only take her if you are prepared to work. Working for her is very rewarding, you\'ll learn so much.",4.9,"engaging, great, expects a lot, rewarding, prepared to work"
"She is a bitter professor. Not happy with anything you do, but does not give you enough help to do good.",4.1,"bitter, not happy, not enough help"
"Unhelpful analogies, tangents, skimming over slides, no coding exercises before tests or project, heavy on the theory, low on the syntax but tests are all SQL/XML/relational algebra syntax, surprise graded activities, mandatory graded surveys, tested on project material, you are expected to write project in 3 weeks. Grade is Tests: 50% Project: 40%",2.4,"unhelpful, tangents, skimming over slides, heavy on theory, low on syntax, surprise graded activities, mandatory surveys, tested on project material, expected to write project in 3 weeks"
Good in teaching.. Approachable.. Tough course..,4.9,"Good, Approachable, Tough"
"Andrea Neves was one of the best professors I ever had. She taught me that if you have high expectations, you\'ll get high performance. She is a fighter for students who are disadvantaged because of their socioeconomic backgrounds. She is simply an amazing woman.",2.3,"best professor, high expectations, high performance, fighter for students, disadvantaged students, amazing woman"
Dr. Davis always has interesting information to share during class.,3.9,"interesting, informative"
very nice but not a very good teacher. Does a powerpoint for every class and reads from it. Exams every two weeks that are impossible to pass. There are 4 questions on each exam and even after reading the book and studying the powerpoints still failed! The material is difficult and the exams impossible.,3.1,NA
"One of my favorite UMB professors. I wished he taught every psych course. He has one book that he uses which is his own book, and all of his other readings are online. You are required to attend classes, do the readings and do the mandatory posts for the readings every week, aside from that you do 1 paper, a midterm and a final.",3.2,"favorite, knowledgeable, engaging, organized, required attendance, mandatory posts, readings online, own book, assignments, midterm, final"
"If you want an easy A because you took high school Spanish, DON\'T take her. If you want to learn how to speak Spanish, please take her. Cristina (no H in the first name)knows her stuff. She does assign a lot of homework. All homework is required to be turned in to receive a grade. She\'s tough, but she gives many extra credit opportunities.",3.4,"tough, knowledgeable, assigns homework, extra credit opportunities"
"Dr Arrey is an extremely funny and smart professor. Many people find him to be mean, but he truly wants everyone to pass. His class is extremely hard, but its pretty straightforward. STUDY EVERYTHING IN HIS PACKETS",2.8,"funny, smart, mean, wants everyone to pass, hard, straightforward, STUDY EVERYTHING"
"Mr. Brown class is somewhat difficult, he does give you 50% of the test up front, but you have to learn the material, which I find hard. He teaches the class as if you are familar with the subject. I think the only one interested is himself. You will have to study hard for his class.",3.3,"difficult, challenging, knowledgeable, self-centered, demanding"
"Great class! But make sure you attand lectures and don\'t have anyone signin for you because I did it and I got into some trubles, my grades when down a lot because of that. Overall, I loved his class, it was fun and I recommend everyone to take it!",4.9,"Great, attend lectures, troubles, grades went down, fun, recommend."
"I clickers, homework every night, test every two weeks, assigned readings that have nothing to do with physics besides justifying his teaching schedule. But he is really passionate. Imagine Vlad the Impaler for gym trainer. You\'re gonna get results but gonna but it\'s gonna hurt! You\'re taking this class because you have to. Don\'t take Vlad.",4.0,"passionate, demanding, results-driven"
"Great teacher! She may seem a little intimidating at first, but she is fun and laid back. I was deathly terrified of oral presentations, but she made it fun. If you are afraid of public speaking, take this teacher. You won\'t regret it. Oh and rumors are true she does let you out early.",4.2,"Great teacher, intimidating, fun, laid back, terrified, oral presentations, fun, afraid, public speaking, won't regret, lets out early"
"Worst teacher!!! Would come in late still eating lunch, take smoke breaks or go get more lunch. No in class work or help! All on time! Took this class again and made an A (with other professor)",2.3,"worst, late, eating, smoke breaks, no in class work, no help, on time, A"
I love Mr. Warner!!! You MUST take him. He wants his students to do well. He gives every opportunity to make good grades. We even go over homework every class time so we\'ll do the right thing. All I\'ve gotten are A+s in his class. You must take him!!! He is very nice and welcoming. You can totally tell he likes what he does!!!!!! Take Mr. Warner!,4.4,"friendly, supportive, encouraging, dedicated, passionate"
Great proffessor... I don\'t know what you slackers are talking about giving her negitive remarks... there need to be more like her,2.4,"Great, professor, negative, more like her"
"Horrible teacher. Avoid at all costs. He writes all the exams himself, so they are filled with errors. You teach yourself the class. And he talks about his dead dog Ginger constantly and uses her in 75% of the exam questions.",1.6,"Horrible, Avoid at all costs, Filled with errors, Teaches yourself, Talks about dead dog constantly, Uses dog in exam questions"
This teacher agravates me a lot. He said that students who are not good in math are mental retards. I\'ll always remember him as a cruel teacher!,2.1,"cruel, aggravating, NA"
"Fun, fun, fun, fun!",4.4,fun
"Very thorough, lots of much appreciated structure",3.2,"thorough, structured, appreciated"
"One of the best professors I have ever had. He gives good feedback, has an upbeat personality, and will help you out with any difficulties. He makes his lectures interesting and puts you at ease when presenting a speech, which especially helps for the anxious. His study guides for tests are terrific, and I highly recommend him!",4.7,"best professor, good feedback, upbeat personality, helpful, interesting lectures, puts at ease, terrific study guides, highly recommend"
"Weber is a freaking amazing teacher did his Layers of Rome Trip, thought it was going to be a party. You go over there to learn! I learned more in one month with him than any other professor. He\'s a tough grader, expects a lot from you and is truly one hell of a teacher. If you want to learn, take this class if you want an easy A keep walking.",2.8,"amazing, tough grader, expects a lot, hell of a teacher"
"First off, Dr. Snider is hilarious! He adds humor to the chemistry which makes it a lot more bareable. The only complaint is that he grades formal labs extremely hard - it\'s almost impossible to get an A. Luckily, the other assignments will boost your grade and he was always willing to answer questions inside & outside of class.",4.7,"funny, humorous, strict grader, helpful, approachable"
"READ THIS VERY CAREFULLY. DO NOT TAKE THIS MAN. DO YOURSELF A FAVOR AND TAKE ANOTHER PSYCH CLASS BC HE\'S THE ONLY ONE THAT GIVES 3600. HIS LECTURES HAVE EXCESSIVE INFORMATION AND ITS HARD TO KEEP UP IN CLASS . BEWARE OF CUMULATIVE FINAL, ITS IMPOSSIBLE TO PASS. LIKE I SAID, DO YOURSELF A FAVOR AND DO NOT TAKE HIM, IM WARNING YOU. YOUR GPA DIES.",2.8,"difficult, excessive information, cumulative final, warning"
very friendly..mother-like,4.5,"friendly, mother-like"
"Tim\'s a cool professor who cares about his students, -sometimes really hard to reach outside of class. Lectures felt very long sometimes because he tends to talk a lot sometimes, but makes them more interesting with visual aids. There\'s a lot of reading that we did, but he breaks it up so if you keep up you\'ll be fine! Looking forward to part 2/2.",3.3,"cool, caring, hard to reach, long lectures, talkative, interesting, visual aids, lot of reading, breaks it up, engaging"
No Comments,3.1,NA
No Comments,5.0,NA
Awesome teacher! He does whatever it takes to help you succeed.,4.9,"Awesome, helpful, dedicated"
"had for calc and topics in math, VERY VERY GOOD! would definitely recommend. the COOLEST teacher you will ever have, both in class and out, without a doubt. TAKE HIM!!!",4.2,"GOOD, COOLEST, RECOMMEND, TAKE HIM"
"Assante\'s lectures are basically the reading assignments regurgitated. Sometimes, he\'ll add a few videos, fun facts, and personal stories to make them not too boring. His quizzes aren\'t too hard, but his tests can be tricky. He offers a lot of extra credit questions and makes his own memes though.",4.1,"lectures, reading assignments, videos, fun facts, personal stories, quizzes, tests, tricky, extra credit, memes"
He is a great professor. He really wants everyone to do well. He keeps you informed about what he expects of you and is really laid back. Is truly a good professor and a good guy.,4.8,"great professor, wants everyone to do well, keeps you informed, laid back, good guy"
"She went through whole lectures too fast because her concentrating group was who already studied in high school or worked in Accounting field. I prepared for the first class with reading the first chapter, but it was totally useless.. There were quite a lot of students(8-9) who already know everything and the professor taught them, not us.",3.9,"fast-paced, experienced, knowledgeable, focused"
COMMUNICATION BREAKDOWN DONT TAKE HER YOULL BE IN A DAZE,1.5,"communication breakdown, daze"
He is a great teacher! I enjoyed going to class and listening to what he had to say. He is an easy teacher if you do the work.,4.4,"great teacher, enjoyed, easy, NA"
"Great guy knows what hes talking about, easy going Easy A if you come to class (BUT NEEDS TO LOSE BEATNIK STYLE)",4.8,"Great guy, knowledgeable, easy going, Easy A, needs to lose beatnik style"
Overall Mrs.Morris\'s class was hard. She teaches by powerpoint. But some of the info on the test is from the book. So read. Her test are extra hard!!!and thats the only thing that you get a grade for in the lecture part of class theres no homework or anything so you must do well on the test i wouldnt take her again,2.8,"hard, teaches by powerpoint, test from book, extra hard tests, no homework, must do well on tests, wouldn't take again"
"Dr. Hadley is a teacher of the past. Students can learn a lot from him, if they overlook his nastiness (which occurs a lot). He expects a lot from you, and he wants you to expect more from yourself. He is also getting older, so that is why he sometimes seems forgetful. Overall, a wonderful and funny man, who has an incredible amount of knowledge to offer.",2.3,"knowledgeable, demanding, funny, forgetful, wonderful"
Mr. E rocks. He will do anything for you if you ask...except let you bring a drink (even if it is closed) into the studio. We had a blast in his class.,3.5,"friendly, helpful, strict"
"Really good Teacher Pretty funny and very helpful, if you have any problems playing he will help you solve them. Easy going guy with lots of professional music experience which is very helpful for someone who wants to grow as a player and performer. Highly recomended",4.8,"funny, helpful, easy-going, professional, experienced, recommended"
I love you! You are the best teacher I have ever had! Thank you for all your effort and enthusiasm!!!!,5.0,"passionate, dedicated, enthusiastic"
There is no point to listen in class. I took notes and when i took my first test my notes did not help me. I just looked streight out of the book.,2.7,NA
love this guy,3.4,"love, guy"
"Just a great, great guy. Makes an impossible class extremely bearable and not too difficult, all whilst making sure you learn the basic concepts of fluid mechanics. Hilarious, helpful, and just a great professor all around",2.9,"great, great guy, impossible class, bearable, not too difficult, basic concepts, fluid mechanics, hilarious, helpful, great professor"
His class was really fun. He was very entertaining and kept the class interested. He is very passionate for what he does and loves to interact with his students. There are only three tests and are very easy if you read. DONT BUY THE HUMANITIES TEXTBOOK POSTED ONLINE. He has his own textbook that he requires you to buy. He\'ll tell you what to get.,4.4,"fun, entertaining, passionate, interactive, easy tests, required textbook"
"The WORST teacher I have ever had. It is impossible for this woman to see past her own bombastic ego. Manipulates and mocks students when they have questions. Her License should be revoked, she only holds her possition b/c she wrote the text!",2.1,"worst, impossible, bombastic ego, manipulates, mocks, revoked, text"
Professor Malitsky is not a very effective teacher. There is no discussion section for this class and all her lectures are problems straight out of the book. She is also not friendly at all. All of the exams that go along with this class are a lot harder than any examples she does in lecture and are very hard to be well prepared for.,3.0,"ineffective, unfriendly, difficult, unprepared"
good,4.8,good
"AVOID HIM NO MATTER WHAT. Doesn\'t care about his students in the slightest since he\'s a ""research professor"", will nickel and dime you on every test so much so that all semester I never received full credit on a single question, changes study guide questions to be nothing like test questions. HORRIBLE TEACHER ALL AROUND. don\'t even bother with xc..",3.5,"AVOID, HORRIBLE TEACHER, DOESN'T CARE, NICKEL AND DIME, CHANGES STUDY GUIDE, NOT VALUABLE"
Best teacher ever. You wanna A. take her for anything,4.4,"Best teacher ever, A, NA"
Waterhouse was great. She is very nice and very helpful. Granted it is english so it obviously is going to be a little slow at times but she tried her hardest to keep students active and interested. Only had to write 4 papers and take a few tiny quizzes. She did ramble on a LOT about nothing at times. I would absolutely take her again if i could!,4.4,"friendly, helpful, engaging, rambles"
"I enjoyed Bill\'s class. Though he puts too much emphasis on fonts and his tests are annoying, the assignments are fun. He loves Kayaking. We are still friends until today.",3.1,"enjoyed, emphasis on fonts, annoying tests, fun assignments, loves Kayaking, friends"
"Seems like a nice, laid-back professor. Then you get your first paper back and realize that the same writing abilities that have gotten you by with A\'s since middle school get you a D+ in her class. She\'s very disorganized and her class is pretty much pointless to go to. Contemp sucks enough without having the the paper nazi as a professor.",3.1,"disorganized, harsh grader, pointless class, paper nazi"
"He is not clear and his lectures make class go on forever! He puts his lectures online, so you don\'t have to go to class, but class helped a lot. I didn\'t really learn anyhting from him, it was mostly just the TAs.",3.3,"confusing, lengthy lectures, unhelpful, relies on TAs"
"Never though I\'d be interested in a Victorian Novel class but thanks to her interesting reading list choices and informative lectures I warmed up to the subject pretty quickly. Not an easy, but rather a just marker. Do yourself a favor and come to class, then you practically don\'t have to study for tests.",3.8,"interesting, informative, engaging, just"
I\'ve learned the most from Jon out of any teacher at Bethel.,5.0,"knowledgeable, effective"
"He is an awesome teacher that is passionate about the subjects in class. He def knows what he is talking about. He is helpful when it comes to writing the papers for the class. Papers are hard, but it is a 300 level class so that is to be expected. Also, for a bonus....he is really hot!",3.5,"passionate, knowledgeable, helpful, challenging, attractive"
"Although he is a hard grader, Katz is very personable and enthusiastic--it has been a pleasure to have him as a teacher. Would highly recommend.",4.7,"hard grader, personable, enthusiastic, pleasure, highly recommend"
"Very good class. Clicker quizzes are useless as far as grading but it does count towards the attendance. This is a great course to take if you need a science credit. She gives good study guides and the online quizzes will benefit you significantly. Also, the lab required for this class is very interesting. Overall the best class I had in the Spring",2.7,"good, useless, great, good, significant, interesting, best"
"Professor Stecker was very knowledagble about philosophy, however if you don\'t need to take the class don\'t take it. He gives you handouts with everything you need to know, but classes were very dry and boring. He had no clear scheduale and papers had no comments.",3.5,"knowledgeable, dry, boring, no clear schedule, no comments"
"Complete JERK! I do NOT suggest taking this class by any means. He is unclear, boring, and incredibly pompous. He thinks that just because he is old and graduated from Harvard he is intelligent. HE IS NOT!",2.2,"rude, unclear, boring, pompous, arrogant"
"He\'s a nice enough guy, but he doesn\'t seem very smart at all. Very tough grader-takes off different points for different people...boring class. I do not recommend him.",3.8,"nice, tough grader, boring, not smart, not recommended"
The papers and exams are very hard...but I worked very hard to get a B in the end but was bell-curved down to a C because the class average had to be 60. =(,3.9,"hardworking, challenging, bell-curved, disappointing"
"Interesting material but Beneski is really dry. He has a few good jokes, but the material is just so hard and it is hard to focus. Anatomy will take up your life so be prepared to study hard. It is doable.",2.8,"dry, hard, difficult, doable"
"He is not that hard if you just want to pass. 6 quizzes are 85% of your grade, but they are only few questions each. He grades purely on the curve. His teaching style is to give you a solid understanding of the material which enables you to pass any test he throws at you. He has lectures on YouTube, which REALLY help. Very light workload.",4.2,"knowledgeable, fair, helpful, engaging, light workload"
This class was pretty hard. He did his best to teach it and knew what he was talking about but many students were lost. He also got annoyed when people would ask questions during class. Overall it was decent,4.3,"hard, knowledgeable, annoyed"
No Comments,3.5,NA
The Best!,4.3,Best
"I didn\'t do that well in the class, but was mostly my own fault, plus the fact that I wasn\'t really prepared by HS Spanish. Dr. Estrada is a good teacher, and very friendly.",4.6,"good teacher, friendly"
"A pleasure to have this professor. Very precise, helpful and a great sense of humor. Would take her again",4.1,"precise, helpful, great sense of humor"
"He takes things a little too serious. After all it is a Technology School. He needs to lighten up a little, and cut the students some slack. I missed one HW and got a B instaed of an A. Very Weak.",4.3,"serious, needs to lighten up, cut some slack, weak"
"Wow I cant believe people don\'t like her. She is an awesome teacher and don\'t buy what people say. You will learn a lot from her,shes very clear of what she teaches. Shes very understanding and very straight forward. I had fun in her class and she Is one of my favorite teachers out there.",3.0,"awesome, clear, understanding, straightforward, favorite"
"Very great teach, sad that he his leaving. One of my favorite professors & he is truly hilarious.",3.1,"great teacher, favorite professor, hilarious"
"His tests are based on his lectures, not the textbook. He won\'t let you record lectures. His grading is harsh. You\'ll end up working thrice as hard as you would for another history class. So unless you\'re in love with history AND are a part time student, don\'t take his class. Your GPA will suffer, I got a B and I worked harder on this than math 140",2.7,"harsh grading, lectures based, won't allow recording, high workload, GPA suffer"
"Really great professor. Taking his class is one of the best things you can do at Devry. He challenges you ways besides just tests. He is not crazy hard, yet he does know what he he is talking about, and will get you excited about the subject matter.",3.9,"great professor, best things, challenges, not crazy hard, knowledgeable, excited about subject matter"
was not helpful at all spend all that money on the book and didnt even need it. lectures where boring and not relavent to the hard test.,2.4,"unhelpful, boring, irrelevant, hard"
"Tough class. He seems to struggle to help the students who know nothing about coding, but is willing to do what it takes to help. Lots of projects which he doesn\'t go much over beforehand, and he expects you to try it on your own first.",3.2,"Tough, struggling, willing, projects, expects"
"I took her in Summer Bridge also, but she is a great teacher. Just keep up with your syllabus and ask questions if you are unsure. I did it and i got an A!",4.3,"great teacher, keep up with syllabus, ask questions, got an A"
"Great Professor. Little bit hard and there are many things to read but very intelligent and try really really hard to help students. If you actively ask for help you will get an A. Not easy class but if you try, you can get an A. A range is quite wide as well. She gives lots and lots of extra credits.",2.5,"Great Professor, hard, intelligent, helpful, active, A, extra credits"
Easy A but you have to suffer through Schneider\'s boring lectures. Recommended only for a GPA boost.,3.1,"boring, easy A, GPA boost"
"Best lecturer I have ever had, very interesting and you don\'t have to show up everyday if you don\'t want to. Would recommend showing up .",4.6,"Best lecturer, very interesting, would recommend"
dont take this teacher if you have trouble with math. i had to spend a lot of extra time in the math lab because his lessons were so unclear. i ended up dropping the class and just taking an online course. would not recommend this professor to anyone. AVOID IF POSSIBLE!!,2.2,"unclear, avoid, not recommended, trouble with math"
Its because of him i dropped out.. and i have become pencilphobic.,2.6,NA
"He made me feel comfortable to speak in class, and I felt that my opinions mattered....he is an awsome teacher!",4.3,"comfortable, speak in class, opinions mattered, awesome teacher"
If you get past her physical attributes you really learn something. Wow...what a novel concept!,4.4,"strict, knowledgeable, biased"
She is very fun teacher !!!! Can be a little tough but nothing we can\'t deal with. Speaches are not too hard. Good advice- choose the topicks you care about otherwise she gets upset!!! I would recommend to take her class! She also lets you out of the classroom earlier !!!!,3.0,"fun, tough, good advice, upset, recommend, lets out earlier"
